"Row ID","Order ID","Ship Mode","Customer ID","Customer Name",Segment,Country,City,State,"Postal Code",Region,"Product ID",Category,Sub-Category,"Product Name",Sales,Quantity,Discount,Profit,"Order Priority","Shipping Cost","Customer Tenure","Marketing Channel","Product Rating","Return Status","Payment Method","Order Date","Ship Date"
16024,US-2017-124968,"Second Class",MM-18055,"Michelle Moray",consumer,"United States",Chicago,Illinois,60610,Central,FUR-TA-10004289,Furniture,Tables,"BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables",765.63,7,0.5,-566.56,Low,63.21,Returning,Ads,5,No,UPI,2017-08-09,2017-09-13
16039,CA-2017-161739,"Second Class",EB-13750,"Edward Becker",corporate,"United States","Round Rock",Texas,78664,Central,FUR-FU-10001468,Furniture,Furnishings,"Tenex Antistatic Computer Chair Mats",341.96,5,0.6,-427.45,Low,49.87,New,Referral,2,No,UPI,2017-10-11,2017-11-15
16079,US-2015-168704,"Standard Class",FP-14320,"Frank Preis",consumer,"United States",Huntsville,Texas,77340,Central,TEC-PH-10001061,Technology,Phones,"Apple iPhone 5C",239.98,3,0.2,18,High,14,Returning,"Social Media",1,No,"Credit Card",2015-04-13,2015-04-17
16083,US-2017-111423,"First Class",EH-13765,"Edward Hooks",corporate,"United States",Watertown,"New York",13601,East,OFF-BI-10003091,"Office Supplies",Binders,"GBC DocuBind TL200 Manual Binding Machine",895.92,5,0.2,302.37,Medium,100.55,Returning,Referral,4,No,UPI,2017-08-17,2017-08-19
16203,US-2017-134481,"Standard Class",AR-10405,"Allen Rosenblatt",corporate,"United States",Franklin,Massachusetts,2038,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2"H x 24""W x 20""D"",1488.42,7,0.3,-297.68,Low,217.05,Returning,Ads,3,No,"Net Banking",2017-08-27,2017-01-09
16237,US-2015-147662,"Standard Class",KB-16315,"Karl Braun",consumer,"United States",Akron,Ohio,44312,East,TEC-PH-10002834,Technology,Phones,"Google Nexus 5",323.98,3,0.4,-81,Medium,32.04,Returning,Email,1,No,"Net Banking",2015-02-14,2015-02-19
16615,CA-2015-118444,"Standard Class",VD-21670,"Valerie Dominguez",consumer,"United States","Coral Springs",Florida,33065,South,OFF-AP-10000576,"Office Supplies",Appliances,"Belkin 325VA UPS Surge Protector, 6'",387.14,4,0.2,24.2,High,44.12,Returning,Ads,4,No,"Credit Card",2015-05-11,2015-09-11
16682,CA-2015-159786,"Second Class",RK-19300,"Ralph Kennedy",consumer,"United States",Rochester,"New York",14609,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",209.67,1,0.4,-13.98,High,16.31,Returning,Direct,2,No,"Credit Card",2015-12-10,2015-10-17
16783,CA-2016-124590,"Standard Class",SP-20920,"Susan Pistek",consumer,"United States",Parma,Ohio,44134,East,FUR-CH-10003746,Furniture,Chairs,"Hon 4070 Series Pagoda Round Back Stacking Chairs",449.37,2,0.3,-12.84,Medium,60.79,Returning,"Social Media",2,No,"Net Banking",2016-12-11,2016-11-16
16812,US-2016-164630,"Standard Class",EB-13975,"Erica Bern",corporate,"United States",Charlotte,"North Carolina",28205,South,TEC-CO-10000971,Technology,Copiers,"Hewlett Packard 310 Color Digital Copier",959.97,4,0.2,120,Medium,97.29,Returning,Referral,5,No,UPI,2016-04-01,2016-09-01
16859,CA-2017-161130,"Standard Class",BF-11275,"Beth Fritzler",corporate,"United States",Miami,Florida,33178,South,TEC-PH-10002549,Technology,Phones,"Polycom SoundPoint IP 450 VoIP phone",361.38,2,0.2,27.1,High,35.83,New,Referral,3,No,"Cash on Delivery",2017-03-11,2017-08-11
16883,CA-2015-139731,"Same Day",JE-15745,"Joel Eaton",consumer,"United States",Amarillo,Texas,79109,Central,FUR-CH-10002024,Furniture,Chairs,"HON 5400 Series Task Chairs for Big and Tall",2453.43,5,0.3,-350.49,Critical,209.86,Returning,Ads,2,No,"Net Banking",2015-10-15,2015-10-15
17171,US-2015-120161,"Standard Class",LM-17065,"Liz MacKendrick",consumer,"United States",Springfield,Ohio,45503,East,OFF-ST-10001809,"Office Supplies",Storage,"Fellowes Officeware Wire Shelving",646.78,9,0.2,-145.52,Low,47.42,New,Ads,5,No,"Credit Card",2015-12-18,2015-12-23
17283,CA-2017-140627,"Standard Class",DK-12985,"Darren Koutras",consumer,"United States",Hendersonville,Tennessee,37075,South,OFF-ST-10004123,"Office Supplies",Storage,"Safco Industrial Wire Shelving System",218.35,3,0.2,-54.59,Critical,11.57,Returning,Referral,2,No,"Cash on Delivery",2017-12-23,2017-12-27
17450,CA-2015-131338,"First Class",NP-18325,"Naresj Patel",consumer,"United States","New York City","New York",10024,East,OFF-BI-10000545,"Office Supplies",Binders,"GBC Ibimaster 500 Manual ProClick Binding System",1217.57,2,0.2,456.59,High,92.55,Returning,Ads,4,No,"Net Banking",2015-09-08,2015-12-08
17641,CA-2016-127243,"Standard Class",DS-13180,"David Smith",corporate,"United States",Philadelphia,Pennsylvania,19140,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",347.8,7,0.3,-24.84,Critical,51.72,Returning,Direct,3,No,"Cash on Delivery",2016-11-28,2016-04-12
17698,CA-2015-129322,"Second Class",DB-13405,"Denny Blanton",consumer,"United States",Lawrence,Massachusetts,1841,East,OFF-BI-10001718,"Office Supplies",Binders,"GBC DocuBind P50 Personal Binding Machine",447.86,7,0,210.49,Critical,46.47,Returning,Email,1,Yes,UPI,2015-08-08,2015-10-08
17821,CA-2015-146262,"Standard Class",VW-21775,"Victoria Wilson",corporate,"United States",Medina,Ohio,44256,East,FUR-BO-10004695,Furniture,Bookcases,"O'Sullivan 2-Door Barrister Bookcase in Odessa Pine",452.45,5,0.5,-244.32,Critical,55.5,Returning,"Social Media",1,No,"Net Banking",2015-02-01,2015-09-01
17831,US-2017-160836,"Standard Class",CC-12475,"Cindy Chapman",consumer,"United States",Houston,Texas,77070,Central,FUR-TA-10002855,Furniture,Tables,"Bevis Round Conference Table Top & Single Column Base",512.19,5,0.3,-65.85,Medium,48.25,Returning,Ads,4,No,"Credit Card",2017-11-09,2017-09-16
17843,US-2017-139969,"Standard Class",AF-10870,"Art Ferguson",consumer,"United States","College Station",Texas,77840,Central,FUR-CH-10001973,Furniture,Chairs,"Office Star Flex Back Scooter Chair with White Frame",233.06,3,0.3,-53.27,Medium,0.68,Returning,"Social Media",4,Yes,"Net Banking",2017-11-19,2017-11-26
17948,CA-2017-166576,"First Class",JM-15865,"John Murray",consumer,"United States",Akron,Ohio,44312,East,OFF-ST-10002574,"Office Supplies",Storage,"SAFCO Commercial Wire Shelving, Black",221.02,2,0.2,-55.26,Medium,18.24,New,Referral,5,No,"Cash on Delivery",2017-05-16,2017-05-18
18157,CA-2016-121370,"Second Class",EB-14110,"Eugene Barchas",consumer,"United States",Philadelphia,Pennsylvania,19134,East,FUR-CH-10000785,Furniture,Chairs,"Global Ergonomic Managers Chair",380.06,3,0.3,-21.72,Low,56.75,New,"Social Media",3,No,"Credit Card",2016-11-14,2016-11-19
18276,CA-2015-109708,"Second Class",CY-12745,"Craig Yedwab",corporate,"United States",Columbia,Tennessee,38401,South,TEC-PH-10001944,Technology,Phones,"Wi-Ex zBoost YX540 Cellular Phone Signal Booster",467.04,4,0.2,58.38,Critical,26.24,Returning,"Social Media",5,No,"Cash on Delivery",2015-05-25,2015-05-28
18286,CA-2017-140872,"Standard Class",NR-18550,"Nick Radford",consumer,"United States","Pembroke Pines",Florida,33024,South,TEC-PH-10000441,Technology,Phones,"VTech DS6151",503.96,5,0.2,50.4,Low,28.64,New,Ads,4,No,"Net Banking",2017-03-06,2017-10-06
18460,US-2015-122784,"Standard Class",RA-19915,"Russell Applegate",consumer,"United States","Highland Park",Illinois,60035,Central,FUR-BO-10004690,Furniture,Bookcases,"O'Sullivan Cherrywood Estates Traditional Barrister Bookcase",384.94,4,0.3,-126.48,Low,29.41,Returning,"Social Media",4,No,"Net Banking",2015-07-20,2015-07-27
18673,CA-2015-147830,"First Class",NF-18385,"Natalie Fritzler",consumer,"United States",Newark,Ohio,43055,East,TEC-AC-10002049,Technology,Accessories,"Plantronics Savi W720 Multi-Device Wireless Headset System",2025.36,6,0.2,607.61,Medium,182.69,Returning,Email,5,No,"Cash on Delivery",2015-12-15,2015-12-18
19078,US-2015-145436,"Standard Class",VD-21670,"Valerie Dominguez",consumer,"United States",Columbia,Tennessee,38401,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",389.7,8,0.2,43.84,High,20.17,Returning,Direct,3,No,UPI,2015-02-28,2015-04-03
19148,CA-2017-148999,"Standard Class",EB-13870,"Emily Burns",consumer,"United States",Miami,Florida,33142,South,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",419.14,4,0.2,-68.11,Critical,38.05,Returning,"Social Media",4,No,"Cash on Delivery",2017-01-30,2017-04-02
19267,CA-2016-125087,"Standard Class",TH-21115,"Thea Hudgings",corporate,"United States",Houston,Texas,77070,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",344.37,4,0.3,-93.47,Medium,31.07,Returning,"Social Media",5,No,"Credit Card",2016-04-18,2016-04-23
19280,CA-2016-140928,"Standard Class",NB-18655,"Nona Balk",corporate,"United States",Jacksonville,Florida,32216,South,FUR-TA-10001095,Furniture,Tables,"Chromcraft Round Conference Tables",383.44,4,0.45,-167.32,Critical,56.73,Returning,Direct,3,No,UPI,2016-09-18,2016-09-22
19361,CA-2015-166583,"Standard Class",VD-21670,"Valerie Dominguez",consumer,"United States",Houston,Texas,77070,Central,TEC-PH-10001578,Technology,Phones,"Polycom SoundStation2 EX ConferenceÂ phone",971.88,3,0.2,109.34,Critical,130.95,Returning,Email,3,No,"Cash on Delivery",2015-06-26,2015-06-30
19405,US-2015-108966,"Standard Class",SO-20335,"Sean O'Donnell",consumer,"United States","Fort Lauderdale",Florida,33311,South,FUR-TA-10000577,Furniture,Tables,"Bretford CR4500 Series Slim Rectangular Table",957.58,5,0.45,-383.03,Critical,70.18,Returning,Direct,5,Yes,"Credit Card",2015-11-10,2015-10-18
19642,CA-2016-165316,"Standard Class",JB-15400,"Jennifer Braxton",corporate,"United States",Tampa,Florida,33614,South,TEC-MA-10004002,Technology,Machines,"Zebra GX420t Direct Thermal/Thermal Transfer Printer",265.48,1,0.5,-111.5,High,19.57,Returning,"Social Media",1,No,"Credit Card",2016-07-23,2016-07-27
19652,US-2017-165358,"Standard Class",SV-20365,"Seth Vernon",consumer,"United States",Philadelphia,Pennsylvania,19134,East,TEC-CO-10001943,Technology,Copiers,"Canon PC-428 Personal Copier",599.97,5,0.4,70,High,32.57,New,"Social Media",5,No,"Cash on Delivery",2017-07-18,2017-07-23
19709,CA-2016-113292,"Second Class",DB-13060,"Dave Brooks",consumer,"United States",Columbia,Tennessee,38401,South,OFF-AP-10003590,"Office Supplies",Appliances,"Hoover WindTunnel Plus Canister Vacuum",871.8,3,0.2,87.18,Low,74.62,Returning,Referral,2,No,"Credit Card",2016-03-18,2016-03-20
19796,CA-2016-113845,"Standard Class",FA-14230,"Frank Atkinson",corporate,"United States",Orlando,Florida,32839,South,TEC-PH-10003357,Technology,Phones,"Grandstream GXP2100 Mainstream Business Phone",244.77,4,0.2,24.48,Medium,13.58,Returning,Direct,3,No,"Cash on Delivery",2016-11-20,2016-11-25
19984,US-2017-148551,"Standard Class",DB-13120,"David Bremer",corporate,"United States",Dallas,Texas,75217,Central,OFF-BI-10000545,"Office Supplies",Binders,"GBC Ibimaster 500 Manual ProClick Binding System",760.98,5,0.8,-1141.47,High,69.23,Returning,Email,5,No,"Net Banking",2017-12-01,2017-01-16
20034,CA-2017-163125,"Second Class",MB-17305,"Maria Bertelson",consumer,"United States","League City",Texas,77573,Central,FUR-CH-10001802,Furniture,Chairs,"Hon Every-Day Chair Series Swivel Task Chairs",254.06,3,0.3,-32.66,Medium,15.37,Returning,Ads,2,No,UPI,2017-09-10,2017-11-10
20039,CA-2015-141243,"Second Class",AH-10465,"Amy Hunt",consumer,"United States",Dallas,Texas,75217,Central,TEC-AC-10003198,Technology,Accessories,"Enermax Acrylux Wireless Keyboard",398.4,5,0.2,84.66,Low,51.14,Returning,Referral,4,Yes,"Credit Card",2015-03-01,2015-08-01
20334,US-2015-164238,"Standard Class",JW-15955,"Joni Wasserman",consumer,"United States",Philadelphia,Pennsylvania,19120,East,FUR-BO-10000780,Furniture,Bookcases,"O'Sullivan Plantations 2-Door Library in Landvery Oak",301.47,3,0.5,-205,Critical,36.25,Returning,Email,5,No,"Cash on Delivery",2015-08-16,2015-08-20
20626,CA-2017-150910,"Standard Class",JL-15130,"Jack Lebron",consumer,"United States",Jackson,Tennessee,38301,South,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29" High Table Top"",934.96,6,0.4,-249.32,High,65.27,Returning,Referral,4,No,"Net Banking",2017-12-22,2017-12-28
20719,CA-2015-141243,"Second Class",AH-10465,"Amy Hunt",consumer,"United States",Dallas,Texas,75217,Central,FUR-BO-10003272,Furniture,Bookcases,"O'Sullivan Living Dimensions 5-Shelf Bookcases",1352.4,9,0.32,-437.54,Critical,82.94,Returning,Referral,3,No,"Credit Card",2015-03-01,2015-08-01
20868,CA-2016-113845,"Standard Class",FA-14230,"Frank Atkinson",corporate,"United States",Orlando,Florida,32839,South,FUR-BO-10004695,Furniture,Bookcases,"O'Sullivan 2-Door Barrister Bookcase in Odessa Pine",289.57,2,0.2,10.86,High,37.49,Returning,Email,5,Yes,"Net Banking",2016-11-20,2016-11-25
21057,US-2015-134026,"Standard Class",JE-15745,"Joel Eaton",consumer,"United States",Memphis,Tennessee,38109,South,FUR-CH-10000513,Furniture,Chairs,"High-Back Leather Manager's Chair",831.94,8,0.2,-114.39,Critical,107.04,Returning,Direct,4,No,"Credit Card",2015-04-26,2015-02-05
21194,CA-2017-130302,"Standard Class",CY-12745,"Craig Yedwab",corporate,"United States",Springfield,Ohio,45503,East,TEC-AC-10002001,Technology,Accessories,"Logitech Wireless Gaming Headset G930",895.94,7,0.2,190.39,Critical,62.87,Returning,Direct,3,No,"Net Banking",2017-09-14,2017-09-19
21478,CA-2017-121314,"First Class",BE-11410,"Bobby Elias",consumer,"United States",Miami,Florida,33178,South,OFF-PA-10003395,"Office Supplies",Paper,"Xerox 1941",251.64,3,0.2,88.07,Medium,35.81,New,Ads,3,No,"Net Banking",2017-09-23,2017-09-26
21497,CA-2015-163965,"Standard Class",SS-20875,"Sung Shariari",consumer,"United States",Miami,Florida,33180,South,FUR-BO-10001337,Furniture,Bookcases,"O'Sullivan Living Dimensions 2-Shelf Bookcases",290.35,3,0.2,-36.29,Low,36.22,Returning,Direct,2,No,"Credit Card",2015-11-20,2015-11-27
22050,CA-2015-156734,"First Class",BV-11245,"Benjamin Venier",corporate,"United States",Smyrna,Tennessee,37167,South,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",643.14,4,0.2,56.27,Medium,52.77,Returning,"Social Media",3,No,UPI,2015-06-18,2015-06-20
22293,US-2017-113992,"Standard Class",LC-16885,"Lena Creighton",consumer,"United States",Plano,Texas,75023,Central,FUR-TA-10000577,Furniture,Tables,"Bretford CR4500 Series Slim Rectangular Table",974.99,4,0.3,-97.5,Critical,71.92,Returning,Referral,1,No,"Cash on Delivery",2017-12-14,2017-12-19
22351,US-2017-133200,"Standard Class",DB-13555,"Dorothy Badders",corporate,"United States","Fort Worth",Texas,76106,Central,OFF-ST-10001932,"Office Supplies",Storage,"Fellowes Staxonsteel Drawer Files",772.68,5,0.2,-57.95,Critical,93.1,Returning,Referral,3,No,UPI,2017-06-05,2017-11-05
23496,US-2015-138121,"Same Day",JL-15835,"John Lee",consumer,"United States",Detroit,Michigan,48205,Central,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",212.13,3,0,14.85,Medium,13.82,Returning,"Social Media",3,Yes,"Credit Card",2015-12-17,2015-12-17
23646,CA-2017-137449,"First Class",ME-17725,"Max Engle",consumer,"United States",Dallas,Texas,75220,Central,FUR-TA-10002855,Furniture,Tables,"Bevis Round Conference Table Top & Single Column Base",307.31,3,0.3,-39.51,High,19.37,New,Email,1,No,"Cash on Delivery",2017-06-29,2017-06-30
23891,CA-2015-151722,"Standard Class",IL-15100,"Ivan Liston",consumer,"United States",Columbus,Ohio,43229,East,TEC-AC-10000892,Technology,Accessories,"NETGEAR N750 Dual Band Wi-Fi Gigabit Router",288,4,0.2,57.6,Medium,38.47,Returning,Referral,4,No,"Net Banking",2015-05-10,2015-09-10
24100,CA-2016-125080,"Standard Class",VW-21775,"Victoria Wilson",corporate,"United States",Lakewood,Ohio,44107,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48" x 96"" Rectangular Conference Tables"",661.18,2,0.4,-231.41,Medium,40.29,Returning,"Social Media",3,No,"Cash on Delivery",2016-10-21,2016-10-26
24112,CA-2017-147760,"First Class",KL-16555,"Kelly Lampkin",corporate,"United States",Greensboro,"North Carolina",27405,South,FUR-TA-10004575,Furniture,Tables,"Hon 5100 Series Wood Tables",523.76,3,0.4,-192.05,Medium,70.28,Returning,Ads,4,No,"Cash on Delivery",2017-04-11,2017-05-11
24242,CA-2017-168389,"Standard Class",DV-13045,"Darrin Van Huff",corporate,"United States",Jacksonville,Florida,32216,South,FUR-TA-10004289,Furniture,Tables,"BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables",721.88,6,0.45,-420,Medium,60.14,Returning,Referral,5,No,"Cash on Delivery",2017-11-12,2017-12-17
24735,CA-2016-144309,"Standard Class",CM-12235,"Chris McAfee",consumer,"United States",Watertown,"New York",13601,East,OFF-BI-10003656,"Office Supplies",Binders,"Fellowes PB200 Plastic Comb Binding Machine",679.96,5,0.2,220.99,High,35.29,Returning,Ads,3,No,"Credit Card",2016-10-12,2016-12-16
24936,CA-2015-135314,"Second Class",MC-17575,"Matt Collins",consumer,"United States",Philadelphia,Pennsylvania,19120,East,TEC-PH-10003072,Technology,Phones,"Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System",269.98,3,0.4,40.5,Medium,19.29,Returning,Ads,2,No,UPI,2015-09-07,2015-07-14
25283,CA-2016-163048,"Standard Class",MH-17440,"Mark Haberlin",corporate,"United States",Houston,Texas,77036,Central,FUR-CH-10001270,Furniture,Chairs,"Harbour Creations Steel Folding Chair",241.5,4,0.3,0,Medium,21.41,Returning,"Social Media",4,Yes,"Cash on Delivery",2016-08-02,2016-02-15
26125,CA-2017-162691,"Standard Class",AS-10045,"Aaron Smayling",corporate,"United States",Austin,Texas,78745,Central,TEC-MA-10000488,Technology,Machines,"Bady BDG101FRU Card Printer",1439.98,3,0.4,-264,Medium,193.28,Returning,"Social Media",3,No,"Credit Card",2017-01-08,2017-07-08
26572,CA-2015-139584,"Standard Class",EM-13810,"Eleni McCrary",corporate,"United States","New York City","New York",10009,East,FUR-TA-10001539,Furniture,Tables,"Chromcraft Rectangular Conference Tables",284.36,2,0.4,-75.83,Medium,30.01,Returning,Ads,2,No,"Net Banking",2015-08-24,2015-08-28
26831,CA-2016-112697,"Second Class",AH-10195,"Alan Haines",corporate,"United States",Tamarac,Florida,33319,South,OFF-SU-10000646,"Office Supplies",Supplies,"Premier Automatic Letter Opener",961.48,5,0.2,-204.31,Critical,133.84,Returning,Direct,5,No,"Credit Card",2016-12-18,2016-12-20
27079,CA-2017-131233,"Standard Class",CS-12355,"Christine Sundaresam",consumer,"United States","New York City","New York",10024,East,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",242.35,3,0.2,9.09,Medium,30.81,Returning,Ads,4,No,"Cash on Delivery",2017-04-14,2017-04-19
27093,CA-2017-131254,"First Class",NC-18415,"Nathan Cano",consumer,"United States",Houston,Texas,77095,Central,OFF-BI-10003527,"Office Supplies",Binders,"Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind",1525.19,6,0.8,-2287.78,Medium,141.15,Returning,Direct,4,No,UPI,2017-11-19,2017-11-21
27274,CA-2017-154760,"Standard Class",BP-11290,"Beth Paige",consumer,"United States",Philadelphia,Pennsylvania,19140,East,OFF-BI-10004632,"Office Supplies",Binders,"Ibico Hi-Tech Manual Binding System",274.49,3,0.7,-228.74,Low,16.53,New,Direct,5,No,"Cash on Delivery",2017-09-01,2017-01-13
27386,CA-2015-109190,"Standard Class",CC-12685,"Craig Carroll",consumer,"United States",Lubbock,Texas,79424,Central,TEC-CO-10001943,Technology,Copiers,"Canon PC-428 Personal Copier",479.98,3,0.2,161.99,Low,42.93,Returning,"Social Media",3,No,"Net Banking",2015-10-23,2015-10-28
27402,US-2017-136721,"Standard Class",NH-18610,"Nicole Hansen",corporate,"United States","Oak Park",Michigan,48237,Central,FUR-FU-10004188,Furniture,Furnishings,"Luxo Professional Combination Clamp-On Lamps",306.9,3,0,79.79,High,36.63,Returning,Referral,3,Yes,"Cash on Delivery",2017-08-04,2017-12-04
27838,CA-2016-124590,"Standard Class",SP-20920,"Susan Pistek",consumer,"United States",Parma,Ohio,44134,East,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",1474.8,7,0.3,-21.07,Low,168.88,Returning,Referral,5,No,"Cash on Delivery",2016-12-11,2016-11-16
28307,CA-2017-140872,"Standard Class",NR-18550,"Nick Radford",consumer,"United States","Pembroke Pines",Florida,33024,South,TEC-AC-10003832,Technology,Accessories,"LogitechÂ P710e Mobile Speakerphone",205.99,1,0.2,-2.57,Low,14.01,Returning,Direct,1,No,"Credit Card",2017-03-06,2017-10-06
28473,CA-2016-133725,"Standard Class",KL-16645,"Ken Lonsdale",consumer,"United States",Chicago,Illinois,60623,Central,TEC-PH-10004165,Technology,Phones,"Mitel MiVoice 5330e IP Phone",1979.93,9,0.2,148.49,High,252.58,Returning,Direct,4,No,"Cash on Delivery",2016-05-23,2016-05-28
28618,CA-2017-131366,"Standard Class",SC-20440,"Shaun Chance",corporate,"United States",Lancaster,Pennsylvania,17602,East,OFF-PA-10000675,"Office Supplies",Paper,"Xerox 1919",229.54,7,0.2,83.21,High,28.71,Returning,Referral,1,No,"Net Banking",2017-11-24,2017-11-29
28624,CA-2017-112529,"First Class",SC-20770,"Stewart Carmichael",corporate,"United States","San Antonio",Texas,78207,Central,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",718.12,6,0.3,-71.81,Medium,83.49,Returning,Referral,2,No,"Net Banking",2017-11-19,2017-11-21
28719,CA-2016-145730,"Standard Class",CC-12220,"Chris Cortes",consumer,"United States","San Antonio",Texas,78207,Central,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2"H x 24""W x 20""D"",637.9,3,0.3,-127.58,Low,94.37,New,"Social Media",2,No,"Credit Card",2016-03-03,2016-08-03
28752,CA-2017-158379,"Second Class",JA-15970,"Joseph Airdo",consumer,"United States",Philadelphia,Pennsylvania,19134,East,OFF-SU-10002881,"Office Supplies",Supplies,"Martin Yale Chadless Opener Electric Letter Opener",4663.74,7,0.2,-1049.34,Low,674.94,New,"Social Media",1,No,"Net Banking",2017-09-22,2017-09-26
28958,CA-2017-118773,"Standard Class",TP-21415,"Tom Prescott",consumer,"United States",Houston,Texas,77070,Central,OFF-BI-10004584,"Office Supplies",Binders,"GBC ProClick 150 Presentation Binding System",252.78,4,0.8,-417.09,Critical,22.28,Returning,Ads,5,No,UPI,2017-09-02,2017-02-14
28976,CA-2015-163181,"Standard Class",AB-10105,"Adrian Barton",consumer,"United States",Houston,Texas,77041,Central,TEC-MA-10001016,Technology,Machines,"Canon PC170 Desktop Personal Copier",287.91,3,0.4,33.59,Medium,22.89,Returning,Ads,2,No,"Credit Card",2015-07-11,2015-12-11
29115,CA-2017-167752,"First Class",RW-19690,"Robert Waldorf",consumer,"United States",Philadelphia,Pennsylvania,19134,East,OFF-AP-10002945,"Office Supplies",Appliances,"Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room",1924.16,8,0.2,312.68,High,167.33,Returning,"Social Media",2,No,"Net Banking",2017-01-15,2017-01-18
29162,CA-2015-157322,"Standard Class",RH-19600,"Rob Haberlin",consumer,"United States","Carol Stream",Illinois,60188,Central,OFF-ST-10003208,"Office Supplies",Storage,"Adjustable Depth Letter/Legal Cart",435.5,3,0.2,48.99,High,44.49,New,"Social Media",1,No,"Net Banking",2015-02-07,2015-06-07
29524,CA-2017-121293,"Second Class",JC-15775,"John Castell",consumer,"United States",Philadelphia,Pennsylvania,19143,East,OFF-ST-10000060,"Office Supplies",Storage,"Fellowes Bankers Box Staxonsteel Drawer File/Stacking System",259.92,5,0.2,-25.99,Critical,18.44,Returning,"Social Media",2,No,"Net Banking",2017-07-25,2017-07-28
29656,US-2015-149629,"Second Class",MP-17965,"Michael Paige",corporate,"United States","Port Saint Lucie",Florida,34952,South,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,5,0.2,5.8,Critical,27.45,Returning,Ads,3,No,"Credit Card",2015-07-17,2015-07-20
30024,CA-2016-137743,"Standard Class",KH-16360,"Katherine Hughes",consumer,"United States",Chicago,Illinois,60623,Central,OFF-ST-10001780,"Office Supplies",Storage,"Tennsco 16-Compartment Lockers with Coat Rack",1036.62,2,0.2,51.83,Medium,58.4,Returning,Ads,3,No,"Cash on Delivery",2016-07-30,2016-04-08
30084,CA-2016-105256,"Same Day",JK-15730,"Joe Kamberova",consumer,"United States",Asheville,"North Carolina",28806,South,TEC-PH-10001530,Technology,Phones,"Cisco Unified IP Phone 7945G VoIP phone",1363.96,5,0.2,85.25,Medium,115.89,Returning,Direct,4,No,"Cash on Delivery",2016-05-20,2016-05-20
30821,CA-2015-153423,"Standard Class",SW-20455,"Shaun Weien",consumer,"United States",Rochester,"New York",14609,East,OFF-BI-10000545,"Office Supplies",Binders,"GBC Ibimaster 500 Manual ProClick Binding System",1217.57,2,0.2,456.59,Medium,76.74,New,"Social Media",4,No,"Credit Card",2015-06-22,2015-06-27
31182,CA-2015-123155,"First Class",NS-18640,"Noel Staavos",corporate,"United States","San Antonio",Texas,78207,Central,TEC-PH-10001809,Technology,Phones,"Panasonic KX T7736-B Digital phone",359.88,3,0.2,22.49,Low,42.27,Returning,Email,3,No,"Net Banking",2015-09-03,2015-12-03
31642,CA-2017-157987,"Standard Class",AC-10615,"Ann Chong",corporate,"United States","New York City","New York",10009,East,FUR-TA-10001889,Furniture,Tables,"Bush Advantage Collection Racetrack Conference Table",254.53,1,0.4,-93.33,Low,18.35,Returning,Direct,3,No,"Net Banking",2017-02-09,2017-06-09
32395,CA-2017-132682,"Second Class",TH-21235,"Tiffany House",corporate,"United States",Dallas,Texas,75081,Central,TEC-PH-10004042,Technology,Phones,"ClearOne Communications CHAT 70 OCÂ Speaker Phone",381.58,3,0.2,28.62,Medium,20.56,Returning,"Social Media",5,No,"Credit Card",2017-08-06,2017-10-06
33213,CA-2016-113978,"Standard Class",TS-21505,"Tony Sayre",consumer,"United States",Cleveland,Ohio,44105,East,OFF-AP-10003849,"Office Supplies",Appliances,"Hoover Shoulder Vac Commercial Portable Vacuum",286.26,1,0.2,17.89,Low,29.28,Returning,Email,4,No,"Credit Card",2016-09-25,2016-09-29
